R_kpc,r_frac,chi_raw,chi_smooth,chi_used,mask_outer,L_adapt_kpc,L_eff_kpc,galaxy,L0_kpc,alpha,sigma_idx,taper_on,taper_r0,taper_k,mu,kernel,Rd_star_kpc
31.780466079711918,0.6949152761507688,0.3436297911145804,0.3439686831415486,0.3436297911145804,0.3996849694431714,161.53047837473443,176.9061679500221,NGC2998,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,6.2
33.33073425292969,0.7288136158729513,0.33989828530476485,0.3411268260540008,0.33989828530476485,0.9092976539498041,161.86857641341697,196.54139042246314,NGC2998,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,6.2
34.88099670410156,0.7627118304762294,0.3403951606406753,0.33854968947817854,0.3403951606406753,0.9934188732908218,161.8234747030366,199.74875544970453,NGC2998,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,6.2
36.43126678466797,0.7966102119047136,0.3349175691293092,0.33485771830267747,0.3349175691293092,0.999560229175402,162.32207237403117,199.98343034669878,NGC2998,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,6.2
37.98152923583984,0.8305084265079914,0.33035576200614947,0.3304031451701508,0.33035576200614947,0.9999707813495845,162.73966171955158,199.99891130320142,NGC2998,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,6.2
39.53179931640625,0.8644068079364757,0.32475835696662714,0.32678188560168825,0.32475835696662714,0.9999980594644677,163.25499492124277,199.99992869501202,NGC2998,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,6.2
41.08206558227539,0.8983051059523569,0.3257634499152735,0.3244619890943331,0.3257634499152735,0.9999998711231584,163.16221931293384,199.99999525246318,NGC2998,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,6.2
42.63233184814453,0.932203403968238,0.3216313580078241,0.32268344031364726,0.3216313580078241,0.9999999914409131,163.54431005797284,199.99999968797258,NGC2998,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,6.2
44.18260192871094,0.9661017853967222,0.3189359704151916,0.3233354953170444,0.3189359704151916,0.99999999943157,163.79451594484462,199.99999997941973,NGC2998,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,6.2
45.732864379882805,1.0,0.3300875418684836,0.3269127441169609,0.3300875418684836,0.9999999999622486,162.76428156931223,199.9999999985943,NGC2998,200.0,2.0,1.0,1,0.7,80.0,10.0,ananta-hybrid,6.2
